ID,n_clicks,n_visits,amount_spent,amount_discount,days_since_registration,profile_information
1539,502,56,651.8526931849063,43.83123992870259,213,214
1068,425,151,771.6377152825171,120.00359092334845,173,102
670,166,32,920.7432791807742,95.38843452998205,213,188
2261,496,68,1392.3229284966278,1016.1196522544249,229,0
536,84,54,2191.1661932498528,28.490423721100502,94,275
300,440,68,2220.752556398491,56.513604505969255,19,41
1445,359,88,450.6769123731496,179.325008283029,125,214
1255,382,92,702.771549459437,120.82545988316302,173,237
1045,266,144,815.595788476724,19.948227097571262,183,81
1391,376,121,320.5434814148206,30.70354964328418,192,208
2278,465,40,840.607345561116,599.8920742803413,201,435
2493,218,140,1320.4283606569093,1095.5550116636139,226,81
2300,697,170,1544.9475532048218,1338.810148845425,291,287
1404,354,80,510.1041673005562,62.79372436255234,329,242
414,195,95,2574.1562852315337,87.68633134214345,202,8
1863,587,92,1475.249885895699,1311.4175229300301,286,79
18,275,67,889.3516631710544,25.098241553162502,206,446
1821,535,82,1506.997934360755,1240.1527951552343,111,369
71,153,90,4164.266935534546,105.12930309068588,81,0
2281,636,118,792.9009649099762,656.381675834751,67,349
885,396,65,1067.4550892288062,347.9033284760178,185,115
64,174,74,3375.9315733548756,81.61282255843409,295,142
896,482,83,182.82154172038275,45.84093818823035,310,161
2283,361,126,999.6783314786677,848.7709146021269,204,281
991,370,79,501.9964302273039,12.158806590128721,0,299
2010,552,153,912.1503252248825,650.553919324083,214,287
790,504,84,692.9512779599769,188.22471998368815,159,281
1037,423,68,84.84325999188643,11.781906575619026,153,219
1328,538,152,308.69795297680827,48.220558592193015,91,250
250,327,53,2099.9812282354624,102.04284447661772,182,154
1047,357,78,603.1908805046044,196.24051151970605,47,271
1108,297,69,723.2970608632502,236.4103046179366,210,0
380,77,49,4313.520343352109,154.8584382083033,153,246
1262,516,75,705.9018541639485,227.61433069941555,187,51
2097,736,129,828.4268610112489,639.6216504244512,249,269
623,212,29,2213.851255310525,93.02029339261155,232,216
666,566,79,256.9321620703499,32.11708108879632,334,73
739,440,90,512.82045679706,188.50855899606742,60,328
1055,277,77,688.0030625781689,244.46835243306037,151,246
168,354,53,4449.133472197758,29.741490553795757,407,131
1119,362,30,186.72708598059998,15.642380906137175,373,208
1332,491,109,855.6522543965715,89.728456385084,303,296
1046,608,65,818.7935449614837,160.26437051382362,178,299
563,300,48,5381.561674587263,264.3645300856634,221,302
657,190,10,2546.5571804730826,36.43296234785954,253,242
259,227,81,4004.9430888565744,156.20240975834068,349,172
1266,436,88,1296.9800953364183,316.7257423248923,155,306
1310,404,122,423.16580440809224,33.012049967581675,83,39
1520,393,92,808.1255762120308,47.15873255097821,342,216
1175,417,75,0.0,0.0,315,47
1625,250,104,703.4801527567837,244.3792523600197,278,203
2299,253,50,1346.2817768111393,1168.0589021883252,339,288
1398,462,33,592.9333799337737,98.81397243174564,237,115
334,60,76,3001.326022898447,67.52138292108354,265,293
1702,407,149,1254.4707242904624,297.9891660062153,401,280
1533,462,57,469.4679448163584,163.84816554155356,242,0
856,139,78,1079.7163546436066,281.57867268814107,377,77
1774,300,143,495.0483993281564,432.8444875502503,132,335
1188,325,70,632.6350091561898,77.60372469842184,264,209
2233,654,110,1337.1247911254325,1177.509461155526,319,74
1618,272,90,531.5033746984911,196.91720620911093,198,180
160,314,109,3216.173286671617,71.69261119346677,191,344
1269,334,86,539.2431007592752,135.51814545987435,246,225
2448,285,102,1663.5536867577728,1450.635410363285,436,202
1370,130,114,405.2561445723278,80.22638754235724,93,45
940,326,71,384.78235090217055,115.09075250438187,231,143
2286,440,112,1636.0837911261742,1200.5433000090043,178,233
1270,426,84,630.0869167521116,185.0204816598362,18,463
1991,249,108,1583.796682304481,1131.6276381161554,375,211
347,105,10,2394.409465559258,27.207800889811246,149,185
239,233,78,2726.439761198098,11.345133837925507,249,273
1773,623,168,2392.405155492404,2103.7308456750134,110,142
1981,176,75,1870.599707454201,1316.726088419982,102,131
1443,579,44,496.5450742780379,17.815897638260633,217,196
1447,515,33,752.7138416022201,167.31429877101348,158,145
866,368,89,422.7515667277571,43.00906820204285,0,254
351,159,89,2638.519676676117,130.64434540544661,145,183
1554,385,97,425.7674598943143,169.37116483036706,243,299
1643,308,83,1109.066945874192,410.8344843648106,0,211
306,135,73,2963.447010291093,41.86613727675295,187,11
296,188,68,2527.7675530310144,42.44328551588513,59,191
2005,271,124,1077.2645566165638,891.5167485713246,375,381
2138,562,91,1764.0814167550577,1496.0696684014156,207,217
774,472,71,472.530273239158,32.722804429344116,219,319
1420,417,69,975.1975928814813,384.2410538226409,96,266
818,417,68,872.6437234049906,268.50591264708095,66,171
2070,254,187,1109.20822567579,914.5315058274539,371,242
11,242,100,3397.7996275523974,89.63191095426444,236,353
1746,841,155,756.161152634371,535.0736525845609,0,123
1932,634,120,1121.536573102574,873.9174151206233,136,171
2237,631,164,1648.2382320839909,1229.7243924793975,21,268
1024,439,61,739.9337402519417,229.13424544336885,223,191
1946,471,175,1772.108188142599,1491.0405517757167,416,310
571,275,111,3488.618160019739,9.611410810003216,246,334
735,505,100,629.3741212825926,117.36322658186748,286,280
1695,290,119,369.6785944111854,53.1021035821369,277,185
1147,463,53,1194.4572801248007,31.12145957507134,320,214
2156,911,98,1638.5011986568677,1405.4807454412476,280,259
1914,208,160,1094.8632438095917,775.8385355984138,264,156
1759,574,60,738.4014298301099,660.0509192613689,51,261
1004,187,136,821.8228465849388,210.18641517330826,261,242
1804,452,84,1455.2812418521387,1083.3218072082107,172,375
1679,197,107,493.3525011257396,26.01980354759,131,379
2131,457,127,1442.4355087054214,1284.8736541821886,218,60
1146,467,118,498.94013848783993,43.357213983847615,121,349
441,212,27,3017.1801673445634,32.80473372083829,109,351
515,68,92,2896.095414113797,42.37785431358026,113,327
783,520,163,87.25093344286326,20.64182344124856,210,338
2197,901,196,1632.043114385111,1243.7354621833638,12,338
2335,324,66,1022.8987725237105,799.9710019797398,172,282
324,312,58,3414.810433292405,155.30479158201695,312,194
1095,331,110,0.0,0.0,202,174
1033,384,78,805.3983691631236,83.07523212546201,273,224
2470,563,202,1711.623750856259,1245.5900464851304,131,85
965,309,98,637.8186984010215,153.7729347389064,330,130
261,256,85,1281.199557424803,14.572466498722395,279,74
1396,407,64,279.7074710002274,20.53756671986671,320,239
1041,416,75,453.79279020481016,175.99392268300585,190,182
1206,403,38,826.1081698662033,89.77965685043495,94,379
1121,244,89,214.5611520204592,5.2165110249098365,363,307
364,50,116,1433.6471323048404,58.06118515548439,157,258
2354,348,153,2117.1846472659695,1850.3448605739707,0,158
609,264,80,3007.896313598736,114.3053089670072,216,421
263,176,45,3220.626116954037,53.5798620964886,98,206
1699,327,99,507.84236718589335,159.79017562729655,198,147
284,290,62,3739.8310713230044,80.09816866122631,186,102
314,247,78,2109.4361280861895,46.361497497179926,152,198
2487,870,40,1359.1089356493785,1121.4394001319686,157,40
2304,550,137,904.7003894343652,786.7206899170781,151,174
1127,400,96,789.9505809948157,113.16733007819606,410,79
804,259,60,510.8828376381772,203.88235011620804,291,133
37,318,21,2480.8749476316234,99.87684954428744,206,92
1678,509,164,461.87792355090795,72.69000641434896,81,180
922,353,151,493.56944365237075,157.68646886164606,329,256
800,194,79,892.1538771779458,27.87434466580264,390,56
730,299,97,296.09114651314866,61.11923185849385,199,134
1502,306,118,735.5113949672032,241.94309408572468,137,27
503,204,86,4320.287924712713,165.84821034664628,158,315
942,137,116,205.60878126239837,1.634993519542231,163,371
1005,246,89,306.0483682375524,106.85657791487186,128,190
564,360,53,2102.1610310038386,95.83947321157446,286,213
170,302,52,2973.209948512919,111.70696416143255,372,243
512,270,118,2193.6637049236115,70.08349950455512,277,255
522,76,114,3045.4581954976807,22.15806598132823,295,97
2430,758,101,1428.3736305197651,1164.687760811941,129,131
552,458,39,2602.3909566366156,90.65285608147622,194,101
1931,170,149,312.9960988671791,270.3183313607948,228,208
2419,892,169,727.9419056882309,563.7558670197174,215,338
1433,354,123,771.6300624902963,67.80303420343672,332,170
1831,590,98,899.0832065401141,788.9428500624165,130,329
375,237,115,1403.7067409432852,60.60023630431279,74,236
1099,268,134,146.46385620931926,5.716728584737403,140,89
1992,549,105,620.0719877640488,557.3276420472137,235,188
1434,267,89,352.7599548984834,68.00425690486331,115,188
1738,394,155,1965.8177149839196,1765.4515568322824,342,177
193,348,60,800.0,17.381238532179818,61,35
1634,647,43,0.0,0.0,256,205
861,543,152,985.2123020508859,235.03619810307578,245,153
1372,444,94,492.26009331087664,188.29129682013712,314,94
2139,545,159,1586.3076960284136,1364.010520110199,206,385
2276,492,132,1498.7529725454885,1207.6175133322324,284,76
2447,444,187,1696.792058834572,1353.6268661492786,369,262
864,320,67,245.61395799815222,81.6503722885608,317,400
1460,334,43,196.91269101456655,61.34953870344046,171,157
651,382,27,3644.494621281114,142.40171896008212,58,221
1782,612,102,547.9845049255777,485.7655305750341,164,313
1239,278,70,400.6853125512094,134.07254222705066,205,232
1673,296,80,551.2067130668569,115.11295977906512,0,245
1689,495,142,935.5494541265048,162.63680352648132,171,125
2072,634,178,1291.4696564297676,1022.1517288460219,291,266
1432,514,138,928.8353806227552,52.27315502943046,186,211
887,160,98,694.092110222346,67.96848126958594,267,377
775,493,54,569.3600825277896,10.888684470154118,77,241
1893,340,164,1433.0427105335207,1160.0251603607774,281,399
158,245,77,2734.640336358037,2.8726244063890176,74,344
2270,888,89,1682.561986971853,1331.0681156577461,99,146
2465,716,172,1331.4548652973922,1033.49677493677,268,265
1975,577,91,1041.188627789582,856.1939562679826,56,213
1959,821,164,2337.9770555487376,1854.6924575808703,357,250
1769,775,101,1661.1527418913697,1481.5273683614887,104,191
228,205,43,2809.759334084235,70.51728936349426,62,38
1141,621,158,785.7289434154653,270.2440754090107,172,153
1940,620,120,1293.1685383300412,974.6632072633317,93,163
2034,576,58,1602.689277906761,1189.893721535906,53,388
1751,170,96,1135.9201575101538,1008.8176702244108,226,97
2137,410,146,1336.3430625318504,960.6927179956018,167,273
2124,588,147,698.2929650144354,615.2777444400822,143,247
41,202,50,4941.999664309206,162.66775725256056,73,291
1369,165,97,530.1623998843658,36.07370912174755,193,184
1697,339,89,493.5436280777353,114.38478291807097,92,272
2315,759,149,950.9991723447823,731.6689597563666,206,12
1235,589,100,199.66377565412515,46.81080073208733,290,191
1267,139,45,799.1524083766399,71.84707409294062,182,106
2084,568,131,2376.243066398659,1859.254815406611,405,285
2238,411,146,1621.4039944214865,1210.435861157848,188,331
1728,548,112,2134.239082167004,1863.3687293373193,42,352
686,468,78,420.74228950966335,115.72119978969022,55,194
555,341,23,4748.822875998752,231.37198448162232,339,65
1965,814,123,1394.5890411556766,1065.4159022313188,248,149
1956,540,118,1637.7593682911427,1322.6265257218736,128,221
2424,764,99,918.2634385548538,665.4189161375216,95,100
155,194,126,1407.1847095421317,54.11055336427546,244,149
860,295,111,649.0295281761396,100.82462854976201,203,0
1675,433,95,363.1338943451037,0.19171566572198065,174,288
256,301,54,1713.0914807186832,16.503614667847078,197,377
416,222,61,3869.409085656883,117.49933081401785,257,296
369,202,77,2519.608290355345,1.1447884298916713,409,175
96,273,93,1373.5551296421743,66.62253730447001,233,158
2016,389,90,660.681647721104,583.0769736347212,192,342
1546,484,78,428.0907221363336,138.2184682879297,157,145
513,273,62,4320.58482432126,17.59497960004027,3,88
993,353,112,0.0,0.0,223,100
1966,324,137,2289.6922357071508,1803.4077141115692,95,391
1032,368,125,252.1138165380604,7.794703020688951,321,0
439,419,102,3209.699150391527,65.98248137440513,96,239
1883,313,79,1616.4093180545497,1422.4293763453222,89,275
911,238,94,687.8855500556505,226.3242567243514,245,223
327,302,89,3611.1649126037933,171.23594266065476,180,184
161,182,124,2955.826254291222,120.6945504279971,212,131
1967,579,157,935.517089005625,742.877931451629,340,213
2382,479,158,1510.7235913650952,1153.6867957736513,171,270
2043,846,139,2950.485947150764,2428.4065273989145,198,378
1314,495,114,748.4250337605602,290.0934239696613,193,296
1609,579,146,764.0669110355054,235.91089915812145,213,296
2252,170,105,1711.846119421384,1482.2850337660686,166,198
469,433,94,3530.2734000689247,128.3287083637644,239,7
1478,288,93,489.6212345565123,90.94622778357355,253,142
717,267,124,591.3591915976735,209.29457387190092,268,180
835,300,126,784.2338901594319,264.3555586260417,133,121
1747,789,119,1265.8985137382242,1108.2811058838827,192,298
1202,487,94,773.1579951563184,57.6260868003797,254,133
2462,798,185,455.76158345558736,330.234615121367,13,197
1110,130,99,848.4031218490418,101.07875176716078,278,293
481,197,111,2576.47600711585,42.998369704355426,214,0
1781,596,146,1419.7738604346157,1086.1234281161328,177,27
1857,820,131,1467.2353525292424,1317.075138130731,173,195
1526,172,83,593.2206500865292,25.760759710415403,116,220
842,150,30,662.9746601950472,31.637039564359306,239,174
2411,685,82,1210.1368176070987,910.5824158758037,76,309
712,294,80,334.64907808199405,70.18072839506885,10,161
954,279,106,797.686240434311,223.15395921837842,237,249
2006,580,154,1407.7750003226458,1178.8030057135716,201,149
700,394,81,659.6027572590248,184.42100185395535,0,411
1438,481,78,621.7882164538208,193.83284257231423,167,158
1684,310,122,557.6428253728989,100.82367152203315,38,442
43,294,93,1980.3764812641089,27.403868700451774,0,97
2093,421,157,1562.2587172970877,1097.2376082580797,144,182
189,225,98,4308.417537817104,154.60242723553546,259,270
890,274,108,327.95768219194224,37.88953215410196,109,0
2194,489,202,755.8227744634976,543.4761898728794,246,321
282,337,29,3139.017537501053,73.4091608092119,99,132
181,353,77,2715.0536395972267,108.3303734956695,192,196
1541,130,113,519.4886118123094,158.18873527538025,342,237
1244,130,93,443.1442238891139,1.516398785826524,108,198
1884,595,40,1797.8121711278861,1361.3436553225356,277,177
1435,512,68,723.343059995893,12.28841534139965,224,256
1846,483,46,1428.199779621919,1232.6325212294432,289,214
377,373,37,3748.2377159954945,106.67605666450598,22,231
395,234,53,3176.020048438066,83.54425667250696,311,344
1411,239,94,905.6987495063822,193.2133818238086,317,172
1622,460,148,436.13289466016823,34.772676631579536,114,93
650,194,66,4835.976478408964,149.50059092874707,361,167
52,332,94,4436.026687869762,105.30439906915188,268,168
2409,569,171,1590.960094719156,1114.4660997228375,25,290
257,416,56,2337.5667336020415,15.085632654508155,100,230
1974,611,100,1604.857364326755,1224.7730552052712,320,18
2275,424,147,896.4433292189626,680.3031139036681,215,220
534,154,49,2150.074610202094,27.679976301759325,290,245
535,368,34,4833.946522706251,32.78901387225681,273,378
1800,671,68,1780.880090767675,1334.0634700689984,234,231
1305,346,126,595.5918740923321,40.37319789725015,340,453
1962,854,60,1694.5086259060818,1511.5379700671124,445,303
1795,485,40,1000.3277597167496,780.4283450594335,291,4
192,186,30,4806.216676150006,192.69087946124029,131,425
1474,603,61,0.0,0.0,162,182
2082,452,117,1946.5958843510803,1381.8022814442745,341,113
255,264,16,3355.4844856032596,51.15488517430208,153,40
149,388,89,2816.1701116514605,65.97681018863942,320,118
1700,496,75,298.35960233032745,43.5009451327194,192,0
740,676,125,222.28031222077612,59.56602130740026,302,159
2107,662,130,1276.8992644455175,1045.5283612840278,42,296
1326,329,77,388.3704011765299,13.465355027021005,0,342
104,409,54,1911.434697715561,72.42202053083138,205,309
948,401,119,1216.45638594395,337.9839459554435,357,78
367,321,31,1947.9199855001903,49.13656642548497,348,235
117,179,27,1287.707909123706,33.14187970301463,71,375
1064,278,115,0.0,0.0,195,221
865,427,94,436.9580678239371,159.35645894843876,262,168
78,196,52,2697.4431331331916,112.50551227965164,48,336
565,92,45,2918.6298500461844,64.08299273477714,397,61
1630,385,92,581.3278565027995,61.65540044506834,99,274
1253,298,72,1177.6878382385833,24.520590603330998,291,316
2008,896,207,1097.734129874204,860.3169864501796,411,299
431,118,63,2119.957579162589,21.103480227728284,323,154
2368,564,88,568.2819219909277,484.8852885513843,260,329
988,394,112,870.7980868147457,245.50381390521426,36,95
1339,396,39,622.6880335171211,100.9316983610811,230,278
692,462,30,229.54628589927268,42.56267647179272,107,220
1733,390,104,433.21488578927324,327.67082621341484,262,25
1070,485,68,329.5890855473263,10.605280318197988,156,280
980,151,97,336.315899025644,92.89753283221552,70,292
1087,396,92,777.8436704502863,278.37908129869913,345,334
213,269,60,3146.8949952605108,139.14679537871845,270,295
1895,424,148,1804.1772468470067,1440.7633896453267,218,193
524,293,84,2221.6115156957712,58.67156731923845,188,110
2412,489,112,1237.4813578398002,1085.2021668717366,253,137
2143,719,132,378.95862119560536,266.0837345569654,118,188
718,167,99,901.9787145833101,261.13915653383367,162,214
365,90,83,5226.740585615537,62.27391461063996,218,133
200,262,57,3134.5272533355123,61.7118111188875,204,204
195,325,78,3114.621214347064,28.1339905349983,124,171
216,341,61,3294.131545479093,109.48691922067547,133,299
1223,225,119,356.55553890464853,111.19317919990054,208,24
136,276,96,3090.5123882029666,47.855303484718064,148,340
757,276,118,347.4018660715198,116.46983363921332,350,147
310,236,94,3872.837592607434,10.643778972802902,330,33
1908,243,148,1111.2994074743651,953.2633712758475,381,80
871,348,30,189.57776744040325,1.4638752892449425,210,233
899,130,87,364.53712609271207,49.26411381224867,210,246
1453,216,77,381.84453520413933,151.350569035428,93,284
2313,759,115,1108.9210689738386,938.8737219770368,334,245
2279,722,40,541.1812976067949,387.30151163416417,24,171
2329,911,153,1739.6482628397162,1429.0962617348735,272,230
1355,332,115,63.956633455895194,23.081188865094177,279,170
311,353,103,1799.936926763282,52.066939113065295,89,178
1698,589,30,501.71440018034525,160.18151419075082,196,88
1772,710,171,1548.865054779496,1356.9974854888414,338,316
963,448,119,373.83254143359255,16.523600384517355,127,165
2159,728,105,963.1837117847423,777.8593892087828,134,249
177,364,17,2601.3149644565547,91.15117124825258,70,316
434,187,64,2334.7808690079664,63.59955756587061,289,327
1322,408,60,680.9003366961841,159.35788716807372,277,87
1692,130,127,160.91206259031387,11.253347473838554,260,194
1661,358,121,789.5826713226553,261.52714302363506,110,41
2294,459,78,2135.9179293721945,1717.354652761567,471,7
1874,497,157,1625.4250900061359,1341.5620324258794,222,84
487,230,68,3100.9277328932103,7.933026895215128,188,221
676,331,124,523.7689637893337,204.0076372401114,202,210
426,50,70,3360.603290127394,77.34916610656481,98,208
1500,167,101,430.66396984076533,151.80896811508612,235,305
164,249,35,4653.7381319438655,125.27004485395592,177,202
759,361,98,502.28086342486586,75.74259510611482,212,1
1377,443,105,303.9145464822702,25.366850587589234,265,385
358,239,20,2806.560155124722,60.594629391481945,202,223
1238,560,123,607.0407966877848,201.42176130262052,250,315
1721,416,79,278.3292139934082,46.168153863907435,270,64
131,333,83,2922.817717395488,128.5802679058334,242,220
180,215,59,2646.201443660879,27.09742152548837,238,243
1969,628,150,1487.6347245216489,1154.3421433671067,356,78
587,153,118,2360.039763268741,37.24950837789227,180,406
1898,502,132,1787.7351583687548,1524.1181357842265,103,213
2467,471,175,971.9046316819229,714.3883633763065,205,139
1641,332,106,867.1146287295143,186.65281623132307,30,132
103,298,76,2130.478099010157,51.34636928689461,388,334
1591,228,80,614.4566264243706,218.27475027056437,400,179
1335,356,74,983.7251608327266,221.06187318621687,371,313
2264,752,135,1193.4547990331694,850.3832415446997,177,118
178,203,80,2948.3873632328978,112.82244531984061,207,71
949,670,34,448.84822383369584,129.11961607950067,39,107
1513,519,121,665.2884300368551,261.9239927652527,398,59
827,401,72,440.3482631269663,157.76255284855748,241,170
2126,694,165,1565.9270102369003,1190.7841881320805,232,285
15,259,99,2227.7415967349125,13.511586723279024,160,53
753,476,88,457.74568287655535,22.49830649100066,40,178
2463,472,134,1631.6092103702174,1247.1570011296776,35,197
1038,572,104,485.5786408585757,109.13828686257784,229,273
1938,279,161,1146.319379326075,852.2621170902244,318,343
2388,525,159,3056.8381565327295,2193.1884423901934,260,102
698,378,136,747.0238884754488,127.37680806924034,256,144
2390,611,172,1481.8723220801344,1302.4532285568644,169,180
1258,419,91,366.2842787079929,77.58825431494179,286,214
391,202,44,3762.826803105393,168.49105727175814,305,261
532,478,51,1311.4557277144045,7.370186253402689,271,11
560,134,19,1026.7182523453207,33.2318992436515,129,395
1094,141,113,935.5143846331741,301.68829177758494,232,305
2458,820,117,737.0111682638158,599.7591699532004,278,269
1676,547,98,766.6657445497669,94.43595676562036,289,221
1275,395,113,1404.1526614899735,302.3643312640525,133,232
581,403,89,1982.97947418409,47.3800578087696,167,178
683,316,102,248.6351479868191,46.617451923054965,176,200
667,646,102,910.1672367205172,63.49710486968352,297,188
1150,309,63,1582.9198035339,515.1682299777989,256,259
16,279,77,3005.624802306707,45.50142175279096,58,157
433,370,55,935.7920233539385,29.020541213197568,136,81
82,257,44,4675.436484996623,197.30189359083585,96,180
1163,557,56,1009.6568941218565,96.40236523870338,202,289
320,52,92,1819.9826716862128,87.95598054223296,407,108
1722,452,100,851.2371607075537,42.25434898891322,342,187
2037,515,40,1337.6775999278318,940.0512839101232,69,128
1022,467,55,227.34627908145194,15.498941711742004,262,381
2163,924,147,1812.7033625709946,1368.3037633467452,106,342
2017,345,129,859.9550063394267,604.6494287504615,258,267
847,192,118,667.3251623832348,96.4265624772763,166,111
2096,206,132,635.1586963036857,484.0581986979826,85,122
2457,642,171,665.5034704462132,513.1602134220768,295,156
1380,435,85,756.1796643326903,120.94600554774686,83,281
2058,557,129,1488.9411411406156,1246.6269178945745,0,150
1340,541,87,928.6348453526849,14.832968961305282,130,160
61,272,70,3107.443708403715,80.48441279335749,202,249
501,298,23,4190.960159275781,162.58353309853803,190,332
643,177,64,2502.8556908969344,107.44760819829312,199,178
9,353,97,2076.8607244550976,74.6886054164387,233,297
1787,613,113,702.4457198698971,579.9964351504118,177,35
148,309,103,3902.5303993171005,63.64446660442467,306,316
1233,292,73,690.2247051542387,9.837026007145909,229,274
754,130,39,52.14424517498679,5.316250890314023,201,73
1977,583,102,1552.025168867631,1164.959883023203,225,98
1760,434,42,300.0,265.12039035467785,9,193
2456,507,80,1201.1809968734624,975.5026476950455,191,137
540,251,156,1164.540815233985,48.61805265391219,182,277
2318,566,77,1188.3148311065634,1005.9790238136416,0,110
1112,352,59,243.4393638116698,14.76868333628353,197,121
1463,532,104,562.3618382543489,159.4192987443712,166,244
153,205,75,4180.99492484575,27.25028875743256,213,129
69,283,47,4706.267173074775,56.43283842591186,317,206
1040,297,44,146.31060249480132,26.85774126598724,265,157
1159,467,62,293.35912683791315,76.69172100888619,304,105
2121,454,114,1699.1566184505689,1227.0903369069867,197,159
36,172,62,2466.1000973879864,24.359631911663357,431,13
2422,833,92,2019.1053881406924,1493.5971234756569,233,298
215,288,144,2993.3219973061173,89.47159383403111,208,190
1978,528,123,1445.1375087296012,1023.7723306764543,273,334
1473,316,75,511.9980406083788,100.914587732065,253,21
1010,210,96,254.69258716267987,89.71112825940496,134,204
2445,726,125,1233.9801567588802,1065.5294057344033,100,183
1106,351,40,574.8294410195109,110.36335890274464,258,209
1483,341,96,303.7260014504094,14.559489976432685,93,238
1916,594,95,1048.9142465737111,868.7429028209435,117,184
191,140,26,4753.95556954747,89.66002572788624,100,0
2154,512,114,2012.716639764816,1483.4311529061522,309,53
580,219,10,2602.5583818359805,46.85384578664261,98,148
2120,366,134,957.6419228259662,787.2845931468238,204,308
1289,177,81,554.924392795003,78.47701309191116,271,539
55,248,43,3083.3850140130994,1.8504977207689937,297,185
752,317,90,836.196751693957,322.1413398745874,204,249
1511,212,48,551.4857051458185,151.00658774156972,164,446
2401,651,179,2084.301053218962,1747.9823113231066,130,389
2004,177,93,1271.5717000676163,1011.7189315737028,229,461
254,212,102,5073.04493652807,217.59755424672954,151,88
1701,553,127,737.1526593471093,291.54694506483287,415,103
2068,582,200,850.6887848746235,721.8909528333585,128,183
2374,656,150,862.6598493303621,729.6153219761686,24,223
590,283,113,3967.3587452511433,7.894474058548724,337,231
612,135,94,2928.8425344642296,64.14810607408828,207,184
656,374,30,2615.6167400613485,111.27523576895145,237,323
1920,505,174,1814.7199563719762,1341.5912820714266,174,238
1091,310,74,913.8771640311517,99.38901142723604,130,224
1013,456,136,257.62913494658164,1.5885369641203084,240,54
2415,533,65,597.3297764475352,461.77409411270804,287,46
31,297,67,2068.526910124754,62.31118458056966,155,285
235,382,86,3501.4765492897686,83.17903990901135,135,292
1905,305,114,1105.3471896232147,868.526718124842,252,148
2206,506,144,1736.3269678147738,1390.3616300995038,199,255
2366,388,130,825.5605277119122,696.8136040275128,214,138
531,130,96,3982.2492571196462,14.988930673152382,159,271
1806,618,193,862.4359860196581,746.9518452341656,266,225
822,444,100,0.0,0.0,130,104
546,367,74,3087.55764861364,52.63698748039058,113,203
1917,478,104,2685.89480474582,2094.4569637250734,264,442
1719,463,109,680.4797128596606,11.65997120894668,185,264
277,50,51,4426.69400121722,40.79229441474786,100,149
2384,651,110,897.0695223732877,631.7136631735258,281,265
123,416,100,975.0383455351902,3.886262653737348,137,202
1907,376,191,624.6686194171866,497.3791901868542,319,56
2196,592,55,1190.6705713741173,1061.3085519346425,287,185
1534,467,73,442.5548411121405,92.88474500730382,352,179
1306,321,83,622.2012035828596,117.77398446741756,237,150
1740,358,139,1366.7216395219903,1013.7522226490441,199,32
1521,174,115,1004.9473377613775,222.30956359945674,345,150
1083,440,64,262.165807266378,10.241907653707962,241,62
2113,531,53,637.0649556377596,537.9083788864565,248,266
2044,739,129,470.31877038511493,344.6816331683863,200,150
912,521,126,628.2837880842839,102.0364376984167,116,376
385,217,123,3253.0778351105423,141.0307130501929,266,242
1186,388,77,0.0,0.0,167,104
1575,289,123,652.130760587182,24.95996765924137,185,159
119,246,103,3125.6504135282435,2.5049206926025485,163,194
1599,169,68,787.7878946343492,136.67397181113824,74,159
2472,1157,170,1285.015287965245,1055.6353860922497,142,225
1745,478,168,1847.3254079551366,1508.9925356640508,298,0
2491,170,187,1508.6517307518088,1061.3523990710153,341,253
2471,518,60,1139.0115049629103,937.961481529525,298,165
502,121,28,2358.0407410193948,95.25981483431207,48,0
359,123,51,2587.283981643669,101.13432103987849,328,255
1798,843,149,1573.4978624388177,1156.8172602308805,201,122
2200,647,88,1997.7707900390255,1720.8200656034087,372,72
889,179,79,582.1897646305787,178.93369369843256,13,241
1825,564,80,2049.0421808528527,1525.8644752573541,218,332
1646,139,78,885.9106095293274,223.096173917503,100,9
844,231,89,456.64428118944755,14.153651162143001,397,91
2297,519,80,1680.6711783967562,1190.946261301806,196,358
1572,365,112,429.54833162331124,32.64507341683777,19,161
789,595,80,591.9746263277585,43.442473275084026,169,251
634,160,85,3038.185123627818,95.04201290488811,265,281
554,360,84,2997.3557749892607,125.34620795391814,90,283
2229,331,86,920.7411018086015,822.2637270079025,155,290
190,220,111,2834.938854264221,138.43256428920213,182,201
2303,272,129,737.6267345678107,518.4582638452288,199,216
1288,466,102,374.4367423237477,137.70728977164592,172,401
1222,361,80,579.5114558129582,223.01348117126133,278,237
2175,474,126,1668.3099664502852,1347.1563449596467,154,157
2190,360,147,2058.6155125051228,1562.7603232338483,56,55
1385,267,99,819.8602747367098,322.18782402518764,185,0
289,329,21,1840.9493389390104,82.2264158655246,295,371
2059,333,202,1329.6563827096888,1111.8877863360892,263,231
2474,390,183,1424.3691148642724,1132.209129469034,69,340
2268,608,155,1204.69573212039,926.1659771208476,95,262
1792,295,75,780.4269348197903,690.2399926182637,233,216
2095,516,85,1085.034014537896,962.1277509265229,263,240
2364,170,137,300.0,249.75603017281708,122,223
1715,420,71,387.72663269444587,89.25083667751231,316,290
1645,362,96,727.9892070126599,105.8012287112528,156,154
982,370,70,613.4454591300504,161.1872687728668,134,163
53,282,66,3106.6955614919902,52.24271981027829,118,409
1887,606,109,798.717575001222,687.7799949285536,398,374
923,130,90,858.5894268259459,72.34323317492172,275,239
713,383,85,1244.8659791198427,203.29496690640784,124,0
2164,762,139,1167.6941988826607,936.7486459659974,373,189
631,281,43,3199.1690170481907,43.862668948062094,258,158
